id	vernacularName	source	language	countryCode	sex	lifeStage	isPreferredName
1421091	Common Silverfish	Taxon list of pest organisms for IPM at natural history collections compiled at the SNSB	eng	GB	null	null	null
1421105	Fire Brat	Checklist of Vermont Species	eng	US	null	null	null
1424045	Robust Spreadwing	Martha's Vineyard species checklist	eng	null	null	null	null
1425166	Subarctic Darner (usa)	Checklist of Vermont Species	eng	US	null	null	null
2803189	Triphora Snails	Checklist of Vermont Species	eng	US	null	null	true
1425171	Black-tipped Darner	Checklist of Vermont Species	eng	US	null	null	null
1425221	Sedge Darner	Integrated Taxonomic Information System (ITIS)	eng	null	null	null	null
1427855	Pantala	Checklist of Vermont Species	eng	US	null	null	null
1427915	Four-spotted Skimmer (usa)	Checklist of Vermont Species	eng	US	null	null	null
1428334	Black Sympetrum	Checklist of Vermont Species	eng	US	null	null	false
1536022	Broad-banded Meadowfly	Checklist of Vermont Species	eng	US	null	null	true
1536289	Four-spotted Pipiza	Checklist of Vermont Species	eng	US	null	null	true
1536559	Common Dainty	Checklist of Vermont Species	eng	US	null	null	true
1536599	Large-spotted Halfband	Checklist of Vermont Species	eng	US	null	null	true
1537241	Eastern Flower Fly	Checklist of Vermont Species	eng	US	null	null	true
1537245	Hairy-eyed Flower Fly	Checklist of Vermont Species	eng	US	null	null	true
799	Elephants	Catalogue of Life	eng	null	null	null	null
1540915	Oblique Stripetail	Checklist of Vermont Species	eng	US	null	null	true
1541146	Hover Fly	Checklist of Vermont Species	eng	US	null	null	null
1541217	Rattailed Maggot	Checklist of Vermont Species	eng	US	null	null	null
13	A Hornwort	Checklist of Vermont Species	eng	US	null	null	false
1542830	Syrphid Fly	Checklist of Vermont Species	eng	US	null	null	null
1544340	Hover Fly	Checklist of Vermont Species	eng	US	null	null	null
1544431	Hover Fly	Checklist of Vermont Species	eng	US	null	null	null
1544486	Peg-legged Compost Fly	Checklist of Vermont Species	eng	US	null	null	true
1544511	Canadian Potter Fly	Checklist of Vermont Species	eng	US	null	null	true
1551326	Leaf-miner Fly	Checklist of Vermont Species	eng	US	null	null	null
1551553	Leaf-miner Fly	Checklist of Vermont Species	eng	US	null	null	null
5298019	Blue Flag	Martha's Vineyard species checklist	eng	null	null	null	null
7016	Notodontid Moths	Martha's Vineyard species checklist	eng	null	null	null	null
5219142	Wolves, Jackals, And Allies	Checklist of Vermont Species	eng	US	null	null	true
5230809	Blue-winged And Golden-winged Warblers	Checklist of Vermont Species	eng	US	null	null	true
5243999	Silverskin Lichens	Checklist of Vermont Species	eng	US	null	null	true
5275011	Bracken Fern	Martha's Vineyard species checklist	eng	null	null	null	null
6390748	Knotweed	Martha's Vineyard species checklist	eng	null	null	null	false
7236092	Whites	Checklist of Vermont Species	eng	US	null	null	null
7321393	Grapefern	Martha's Vineyard species checklist	eng	null	null	null	true
7454696	Water Weed	Checklist of Vermont Species	eng	US	null	null	null
7467468	Grapevines	Checklist of Vermont Species	eng	US	null	null	true
7580221	Old World Toads	Checklist of Vermont Species	eng	US	null	null	true
7606064	Spruce	Checklist of Vermont Species	eng	US	null	null	null
7774084	Water-cresses	Checklist of Vermont Species	eng	US	null	null	true
7786896	Clouded Yellows	Checklist of Vermont Species	eng	US	null	null	true
7787708	Dandelions	Checklist of Vermont Species	eng	US	null	null	true
7877186	Whirligig Beetle	Checklist of Vermont Species	eng	US	null	null	false
3259940	Tiger Beetle	The Paleobiology Database	eng	null	null	null	null
7953297	Beech Ferns	Checklist of Vermont Species	eng	US	null	null	true
7984308	Wood Ear Fungi	Checklist of Vermont Species	eng	US	null	null	true
8012401	Aquatic Oligochaete Worm	TAXREF	eng	GB	null	null	null
8018537	Tuberculosis	Checklist of Vermont Species	eng	US	null	null	true
8106066	Burdock	Martha's Vineyard species checklist	eng	null	null	null	null
8686559	Poison Ivies And Oaks	Checklist of Vermont Species	eng	US	null	null	true
8906001	Waterleaves	Checklist of Vermont Species	eng	US	null	null	true
8996942	Swan	United Kingdom Species Inventory (UKSI)	eng	null	null	null	false
9128319	Small Flat Diving Beetles	Checklist of Vermont Species	eng	US	null	null	true
9331524	Aquatic Oligochaete Worm	TAXREF	eng	GB	null	null	null
9405810	Bird Hawks	Catalogue of Life	eng	null	null	null	null
9557223	Day-lilies	TAXREF	eng	GB	null	null	null
9608430	Mayflower	Martha's Vineyard species checklist	eng	null	null	null	null
9624496	Onions	TAXREF	eng	GB	null	null	null
2518	Carnation	United Kingdom Species Inventory (UKSI)	eng	null	null	null	false
10651755	Oraches	TAXREF	eng	GB	null	null	null
10792217	Holly	Database of Vascular Plants of Canada (VASCAN)	eng	null	null	null	true
10831670	Column Snails	Checklist of Vermont Species	eng	US	null	null	false
11397237	Spurges	TAXREF	eng	GB	null	null	null
2489222	Barn Swallows	TAXREF	eng	GB	null	null	null
2609402	Frosted Lichens	Checklist of Vermont Species	eng	US	null	null	true
2882786	Bog Rosemary	TAXREF	eng	GB	null	null	null
2984545	Mulberry	Checklist of Vermont Species	eng	US	null	null	null
2705322	Lovegrasses	Checklist of Vermont Species	eng	US	null	null	true
10356062	Peavine	Martha's Vineyard species checklist	eng	null	null	null	null
2705971	Sweetgrass	Martha's Vineyard species checklist	eng	null	null	null	false
3189578	Triadenum	Checklist of Vermont Species	eng	US	null	null	null
8254469	Helleborine	Martha's Vineyard species checklist	eng	null	null	null	null
2704744	Dropseeds	TAXREF	eng	GB	null	null	null
7294	Hooktip Moths	TAXREF	eng	GB	null	null	null
3169013	Holly	Checklist of Vermont Species	eng	US	null	null	null
3039297	Ceanothus	Martha's Vineyard species checklist	eng	null	null	null	null
7508856	Dog Mustards	Checklist of Vermont Species	eng	US	null	null	true
3172168	Toadflax	Martha's Vineyard species checklist	eng	null	null	null	null
2740136	Fawn Lilies	Checklist of Vermont Species	eng	US	null	null	true
2888574	Abelias	Checklist of Vermont Species	eng	US	null	null	true
1865647	Moon Moths	Checklist of Vermont Species	eng	US	null	null	true
2730063	Calamus	Checklist of Vermont Species	eng	US	null	null	null
2702788	Quacking Grass	Database of Vascular Plants of Canada (VASCAN)	eng	null	null	null	true
3190721	Sundew	Checklist of Vermont Species	eng	US	null	null	null
3169330	Loosestrifes	TAXREF	eng	GB	null	null	null
3039547	Water-starwort	Checklist of Vermont Species	eng	US	null	null	null
6447095	Saxifrage	Checklist of Vermont Species	eng	US	null	null	true
7247736	Wrinkle Lichens	Checklist of Vermont Species	eng	US	null	null	true
2437422	Chipmunk	Checklist of Vermont Species	eng	US	null	null	null
5959091	Horned Owls	Catalogue of Life	eng	null	null	null	null
3039276	Buffaloberries	Checklist of Vermont Species	eng	US	null	null	null
1501	Antlions, Lacewings, And Allies	Checklist of Vermont Species	eng	US	null	null	true
1458	Grasshopper	Martha's Vineyard species checklist	eng	null	null	null	null
1311649	German Yellowjacket	Checklist of Vermont Species	eng	US	null	null	true
1311655	Downy Yellowjacket	Checklist of Vermont Species	eng	US	null	null	true
1311657	Blackjacket	Checklist of Vermont Species	eng	US	null	null	true
1311693	Eastern Yellowjacket	Checklist of Vermont Species	eng	US	null	null	null
1311815	Baldfaced Hornet	Martha's Vineyard species checklist	eng	null	null	null	null
1311820	Aerial Yellowjacket	Checklist of Vermont Species	eng	US	null	null	null
1312773	Hercules Ant	Checklist of Vermont Species	eng	US	null	null	true
4924408	Melilots	TAXREF	eng	GB	null	null	null
5219142	Jackals	Martha's Vineyard species checklist	eng	null	null	null	null
5275011	Brake-fern	Checklist of Vermont Species	eng	US	null	null	null
5361975	Stonecrop	Checklist of Vermont Species	eng	US	null	null	null
5388868	Goldenrod	Martha's Vineyard species checklist	eng	null	null	null	null
6390748	Smartweed	Checklist of Vermont Species	eng	US	null	null	null
7321393	Grapeferns	Martha's Vineyard species checklist	eng	null	null	null	true
7454696	Waterweed	Checklist of Vermont Species	eng	US	null	null	null
7467468	Grape	Martha's Vineyard species checklist	eng	null	null	null	null
1458	Crickets	Martha's Vineyard species checklist	eng	null	null	null	null
1314773	Pharaoh Ant	TAXREF	eng	GB	null	null	null
1314899	Allegheny Mound Ant	Checklist of Vermont Species	eng	US	null	null	null
1314963	Silky Field Ant	Checklist of Vermont Species	eng	US	null	null	true
1315115	Silvery Field Ant	Checklist of Vermont Species	eng	US	null	null	true
1315165	New World Black Ant	Checklist of Vermont Species	eng	US	null	null	true
1315947	Tennessee Thread-waisted Ant	Checklist of Vermont Species	eng	US	null	null	true
1316102	Pitch-black Collared Ant	Checklist of Vermont Species	eng	US	null	null	true
1316799	Odorous House Ant	Martha's Vineyard species checklist	eng	null	null	null	null
1317341	Hairless Rover Ant	Checklist of Vermont Species	eng	US	null	null	true
1318874	European Fire Ant	Global Register of Introduced and Invasive Species - United States (Contiguous) (ver.2.0, 2022)	eng	US	null	null	null
1323381	Turf Ant	TAXREF	eng	GB	null	null	null
1334493	Rampion Scissor Bee	Global Register of Introduced and Invasive Species - United States (Contiguous) (ver.2.0, 2022)	eng	US	null	null	null
1334505	Mock-orange Scissor Bee	Checklist of Vermont Species	eng	US	null	null	true
1334821	Wool Carder Bee	Checklist of Vermont Species	eng	US	null	null	null
1335648	Alfalfa Leafcutter Bee	Checklist of Vermont Species	eng	US	null	null	true
1335739	Frigid Leafcutter Bee	Checklist of Vermont Species	eng	US	null	null	true
1335888	Texas Leaf-cutter Bee	Checklist of the Wild Bees (Apoidea: Anthophila) of Vermont, USA	eng	US	null	null	false
1335902	Flat-tailed Leafcutter Bee	Checklist of Vermont Species	eng	US	null	null	true
1336026	Pugnacious Leafcutter Bee	Checklist of Vermont Species	eng	US	null	null	true
1336098	Black-and-gray Leafcutter Bee	Checklist of Vermont Species	eng	US	null	null	true
1336295	Unarmed Leafcutter Bee	Checklist of Vermont Species	eng	US	null	null	true
1336315	Leafcutting Bee	Checklist of Vermont Species	eng	US	null	null	null
1338428	Mournful Sharptail	Checklist of the Wild Bees (Apoidea: Anthophila) of Vermont, USA	eng	US	null	null	true
1338439	Modest Sharptail	Checklist of Vermont Species	eng	US	null	null	true
1338445	Complicit Sharptail	Checklist of the Wild Bees (Apoidea: Anthophila) of Vermont, USA	eng	US	null	null	true
1340416	Sonoran Bumblebee	Checklist of Vermont Species	eng	US	null	null	false
1340472	Half-black Bumblebee	Checklist of Vermont Species	eng	US	null	null	true
1340478	Yellow Bumble Bee	Martha's Vineyard species checklist	eng	null	null	null	null
1340484	Flavid Cuckoo Bumble Bee	Checklist of the Wild Bees (Apoidea: Anthophila) of Vermont, USA	eng	US	null	null	false
1340487	Fernald's Cuckoo Bumble Bee	Checklist of Vermont Species	eng	US	null	null	true
1340791	Eastern Furrowed-cuckoo	Checklist of the Wild Bees (Apoidea: Anthophila) of Vermont, USA	eng	US	null	null	true
1341630	Thistle Longhorn-cuckoo	Checklist of Vermont Species	eng	US	null	null	true
1341709	Simple Longhorn-cuckoo	Checklist of Vermont Species	eng	US	null	null	true
1341731	Goldenrod Longhorn-cuckoo	Checklist of the Wild Bees (Apoidea: Anthophila) of Vermont, USA	eng	US	null	null	true
1341913	Shield-backed Cellophane-cuckoo Bee	Checklist of the Wild Bees (Apoidea: Anthophila) of Vermont, USA	eng	US	null	null	false
1341921	Canada Cellophane-cuckoo	Checklist of the Wild Bees (Apoidea: Anthophila) of Vermont, USA	eng	US	null	null	true
1341976	European Honey Bee	Checklist Dutch Caribbean Species Register	eng	null	null	null	true
1342324	Eastern Carpenter Bee	United Kingdom Species Inventory (UKSI)	eng	null	null	null	true
1343235	Mendicant Nomad	Checklist of the Wild Bees (Apoidea: Anthophila) of Vermont, USA	eng	US	null	null	true
1343237	Composite Cuckoo Nomad Bee	Checklist of Vermont Species	eng	US	null	null	true
1343363	Armed Cuckoo Nomad Bee	Checklist of Vermont Species	eng	US	null	null	true
1343369	Cresson's Cuckoo Nomad Bee	Checklist of the Wild Bees (Apoidea: Anthophila) of Vermont, USA	eng	US	null	null	false
1343383	Say's Cuckoo Nomad Bee	Checklist of the Wild Bees (Apoidea: Anthophila) of Vermont, USA	eng	US	null	null	false
1343444	Ovate Cuckoo Nomad Bee	Checklist of the Wild Bees (Apoidea: Anthophila) of Vermont, USA	eng	US	null	null	false
1343468	Black-and-yellow Nomad Bee	Checklist of Vermont Species	eng	US	null	null	true
1343471	Cuneate Nomad	Checklist of the Wild Bees (Apoidea: Anthophila) of Vermont, USA	eng	US	null	null	true
4924408	Melilots And Sweetclovers	Martha's Vineyard species checklist	eng	null	null	null	true
1340516	Orange-belted Bumble Bee	Checklist of the Wild Bees (Apoidea: Anthophila) of Vermont, USA	eng	US	null	null	false
1343377	Articulated Nomad	Checklist of Vermont Species	eng	US	null	null	true
1343427	Spotted Nomad Bee	Checklist of Vermont Species	eng	US	null	null	true
1555553	Dung Flies	Checklist of Vermont Species	eng	US	null	null	null
1760946	Raphia Palms	Checklist of Vermont Species	eng	US	null	null	true
1763285	Hooded Owlets	Checklist of Vermont Species	eng	US	null	null	true
1780300	Midgets	Checklist of Vermont Species	eng	US	null	null	true
1905150	Greater Fritillaries	Checklist of Vermont Species	eng	US	null	null	true
215	Feather Stars	Checklist of Vermont Species	eng	US	null	null	null
225	Snails And Slugs	Checklist of Vermont Species	eng	US	null	null	false
1920481	Whites	Catalogue of Life	eng	null	null	null	null
255	Clitellates	Checklist of Vermont Species	eng	US	null	null	true
1927718	Satyrid Hairstreaks	Checklist of Vermont Species	eng	US	null	null	true
303	Aerobic Endospore-forming Bacteria	Checklist of Vermont Species	eng	US	null	null	true
1929153	Coppers	TAXREF	eng	GB	null	null	null
353	Ostracods	Checklist of Vermont Species	eng	US	null	null	null
359	Mammals	Phthiraptera.myspecies.info	eng	null	null	null	null
362	Γ-proteobacteria	Checklist of Vermont Species	eng	US	null	null	true
367	Arachnids	Martha's Vineyard species checklist	eng	null	null	null	null
7947184	Featherlike Diatoms	Martha's Vineyard species checklist	eng	null	null	null	false
8166676	Earthworm	United Kingdom Species Inventory (UKSI)	eng	null	null	null	false
8176985	Diatoms	Checklist of Vermont Species	eng	US	null	null	null
2480517	Buzzards	TAXREF	eng	GB	null	null	null
2481126	Ivory Gulls	Integrated Taxonomic Information System (ITIS)	eng	null	null	null	null
4924408	Sweetclover	Martha's Vineyard species checklist	eng	null	null	null	null
5219142	Foxes	Checklist of Vermont Species	eng	US	null	null	null
5275011	Brackenfern	Martha's Vineyard species checklist	eng	null	null	null	null
7236092	Garden Whites	Checklist of Vermont Species	eng	US	null	null	true
7321393	Grape-fern	Integrated Taxonomic Information System (ITIS)	eng	null	null	null	null
7454696	Waterweeds	Checklist of Vermont Species	eng	US	null	null	true
7467468	Grapevine	Checklist of Vermont Species	eng	US	null	null	null
7606064	Spruces	TAXREF	eng	GB	null	null	null
7635114	Blue Mould Rot	Checklist of Vermont Species	eng	US	null	null	true
7774084	Watercress	Checklist of Vermont Species	eng	US	null	null	null
3259940	Tiger Beetles	Integrated Taxonomic Information System (ITIS)	eng	null	null	null	null
7924646	Pointy Mosquito	Checklist of Vermont Species	eng	US	null	null	null
7953297	Beech Fern	TAXREF	eng	GB	null	null	null
8106066	Burrdock	Checklist of Vermont Species	eng	US	null	null	null
8686559	Poision Oak	Checklist of Vermont Species	eng	US	null	null	false
8906001	Waterleaf	Checklist of Vermont Species	eng	US	null	null	null
9405810	Hawks	TAXREF	eng	GB	null	null	null
9441377	True Puffballs	Checklist of Vermont Species	eng	US	null	null	true
9523730	Forest Tick-trefoil	Database of Vascular Plants of Canada (VASCAN)	eng	null	null	null	true
9533895	Orange-yellow Rusts	Checklist of Vermont Species	eng	US	null	null	true
9557223	Day-lily	Checklist of Vermont Species	eng	US	null	null	null
9608430	Mayflowers And False Solomon's Seals	Martha's Vineyard species checklist	eng	null	null	null	true
2346691	Slender Gars	Checklist of Vermont Species	eng	US	null	null	null
2349566	Creek Chubs	Checklist of Vermont Species	eng	US	null	null	null
2350934	Whitefishes	Checklist of Vermont Species	eng	US	null	null	null
2391100	Black Basses	Martha's Vineyard species checklist	eng	null	null	null	null
2394482	Eared Sunfishes	Checklist of Vermont Species	eng	US	null	null	null
3241387	Redbelly Daces	Checklist of Vermont Species	eng	US	null	null	null
2283366	Whipworms	Checklist of Vermont Species	eng	US	null	null	true
2351241	Chars	Checklist of Vermont Species	eng	US	null	null	null
2382199	Smoothbelly Darters	Checklist of Vermont Species	eng	US	null	null	null
8513	Sunfish	Martha's Vineyard species checklist	eng	null	null	null	null
95	Sac Fungi	Checklist of Vermont Species	eng	US	null	null	null
4941931	Pipe Rock Trace Fossil	Checklist of Vermont Species	eng	US	null	null	false
